100.00	-56.14
106.00	-64.48
112.00	-67.92
118.00	-57.93
125.00	-55.47
132.00	-60.28
140.00	-55.55
150.00	-67.03
160.00	-66.99
170.00	-69.10
180.00	-58.92
190.00	-61.47
200.00	-63.42
212.00	-57.93
224.00	-52.61
236.00	-67.14
250.00	-51.49
265.00	-55.94
280.00	-50.76
300.00	-67.16
315.00	-59.34
335.00	-51.72
355.00	-56.12
375.00	-58.21
400.00	-52.94
425.00	-55.42
450.00	-48.68
475.00	-42.76
500.00	-37.12
530.00	-32.88
560.00	-29.56
600.00	-29.51
630.00	-29.94
670.00	-30.06
710.00	-29.37
750.00	-29.28
800.00	-28.17
850.00	-27.28
900.00	-26.47
950.00	-24.81
1000.00	-23.57
1060.00	-23.11
1120.00	-23.47
1180.00	-24.16
1250.00	-24.75
1320.00	-25.17
1400.00	-25.75
1500.00	-26.58
1600.00	-26.73
1700.00	-25.88
1800.00	-25.28
1900.00	-25.16
2000.00	-25.74
2120.00	-27.04
2240.00	-27.41
2360.00	-23.53
2500.00	-20.49
2650.00	-19.02
2800.00	-18.06
3000.00	-16.64
3150.00	-15.38
3350.00	-13.35
3550.00	-10.94
3750.00	-11.11
4000.00	-17.08
4250.00	-21.34
4500.00	-23.47
4750.00	-21.49
5000.00	-19.66
5300.00	-20.90
5600.00	-21.37
6000.00	-19.15
6300.00	-30.08
6700.00	-39.55
7100.00	-47.40
7500.00	-84.60
8000.00	-91.74
8500.00	-85.41
9000.00	-87.06
9500.00	-91.04
10000.00	-86.38
