100.00	28.71
106.00	29.27
112.00	29.56
118.00	30.04
125.00	30.63
132.00	31.04
140.00	31.43
150.00	31.84
160.00	32.35
170.00	32.76
180.00	33.16
190.00	33.48
200.00	33.82
212.00	34.13
224.00	34.49
236.00	34.78
250.00	35.15
265.00	35.48
280.00	35.84
300.00	36.14
315.00	36.61
335.00	37.02
355.00	37.39
375.00	37.78
400.00	37.98
425.00	38.29
450.00	38.54
475.00	38.86
500.00	39.10
530.00	39.29
560.00	39.42
600.00	39.64
630.00	39.82
670.00	40.27
710.00	40.92
750.00	41.20
800.00	42.19
850.00	43.78
900.00	45.39
950.00	46.67
1000.00	47.53
1060.00	47.94
1120.00	47.43
1180.00	46.86
1250.00	46.34
1320.00	46.25
1400.00	45.88
1500.00	45.18
1600.00	44.94
1700.00	44.78
1800.00	45.27
1900.00	46.90
2000.00	48.63
2120.00	51.77
2240.00	54.67
2360.00	54.55
2500.00	51.62
2650.00	49.27
2800.00	47.71
3000.00	46.90
3150.00	46.63
3350.00	47.54
3550.00	50.00
3750.00	49.91
4000.00	45.38
4250.00	44.10
4500.00	46.03
4750.00	48.05
5000.00	42.96
5300.00	39.01
5600.00	39.64
6000.00	45.85
6300.00	37.92
6700.00	30.73
7100.00	23.66
7500.00	-33.84
8000.00	-35.53
8500.00	-42.38
9000.00	-46.08
9500.00	-36.94
10000.00	-39.89
