100.00	27.59
106.00	28.01
112.00	28.38
118.00	28.83
125.00	29.26
132.00	29.61
140.00	30.15
150.00	30.74
160.00	31.19
170.00	31.72
180.00	32.10
190.00	32.46
200.00	32.80
212.00	33.10
224.00	33.38
236.00	33.76
250.00	34.07
265.00	34.55
280.00	34.94
300.00	35.46
315.00	35.89
335.00	36.49
355.00	36.84
375.00	37.14
400.00	37.54
425.00	37.76
450.00	38.00
475.00	38.46
500.00	38.69
530.00	38.70
560.00	38.98
600.00	39.21
630.00	39.40
670.00	39.94
710.00	40.39
750.00	40.80
800.00	41.97
850.00	43.55
900.00	45.10
950.00	46.62
1000.00	47.42
1060.00	47.67
1120.00	47.25
1180.00	46.66
1250.00	46.26
1320.00	46.28
1400.00	45.63
1500.00	45.02
1600.00	44.82
1700.00	44.95
1800.00	45.47
1900.00	46.92
2000.00	48.62
2120.00	52.20
2240.00	55.44
2360.00	55.19
2500.00	52.32
2650.00	50.04
2800.00	48.27
3000.00	47.23
3150.00	47.04
3350.00	47.97
3550.00	50.48
3750.00	50.61
4000.00	45.93
4250.00	44.04
4500.00	45.29
4750.00	47.39
5000.00	42.65
5300.00	39.07
5600.00	39.18
6000.00	44.48
6300.00	36.84
6700.00	30.62
7100.00	24.11
7500.00	-33.34
8000.00	-35.87
8500.00	-37.37
9000.00	-43.27
9500.00	-48.43
10000.00	-33.99
