100.00	47.42
106.00	48.26
112.00	48.77
118.00	49.04
125.00	49.62
132.00	49.97
140.00	50.43
150.00	50.69
160.00	51.24
170.00	51.75
180.00	52.28
190.00	52.64
200.00	53.12
212.00	53.53
224.00	53.81
236.00	54.16
250.00	54.49
265.00	54.95
280.00	55.37
300.00	55.82
315.00	56.33
335.00	56.79
355.00	57.43
375.00	57.83
400.00	58.03
425.00	58.25
450.00	58.61
475.00	58.82
500.00	59.01
530.00	59.40
560.00	59.43
600.00	59.34
630.00	59.54
670.00	60.21
710.00	60.80
750.00	60.79
800.00	62.14
850.00	63.56
900.00	64.69
950.00	66.70
1000.00	67.44
1060.00	67.25
1120.00	67.77
1180.00	66.36
1250.00	66.39
1320.00	66.13
1400.00	65.87
1500.00	65.21
1600.00	64.81
1700.00	64.40
1800.00	65.35
1900.00	65.95
2000.00	68.41
2120.00	70.95
2240.00	73.98
2360.00	73.43
2500.00	70.78
2650.00	69.18
2800.00	67.64
3000.00	66.58
3150.00	64.76
3350.00	65.69
3550.00	68.20
3750.00	68.83
4000.00	65.77
4250.00	64.24
4500.00	65.11
4750.00	67.89
5000.00	63.78
5300.00	58.54
5600.00	59.54
6000.00	64.72
6300.00	56.56
6700.00	49.91
7100.00	41.19
7500.00	-16.67
8000.00	-31.74
8500.00	-35.20
9000.00	-57.11
9500.00	-37.22
10000.00	-37.36
