100.00	27.99
106.00	28.30
112.00	28.77
118.00	29.14
125.00	29.55
132.00	29.79
140.00	30.39
150.00	31.10
160.00	31.27
170.00	31.98
180.00	32.35
190.00	32.60
200.00	32.98
212.00	33.30
224.00	33.60
236.00	33.79
250.00	34.16
265.00	34.50
280.00	34.91
300.00	35.32
315.00	35.82
335.00	36.23
355.00	36.63
375.00	37.01
400.00	37.31
425.00	37.60
450.00	37.86
475.00	38.09
500.00	38.44
530.00	38.64
560.00	38.70
600.00	38.86
630.00	39.08
670.00	39.70
710.00	39.97
750.00	40.36
800.00	41.56
850.00	43.09
900.00	44.74
950.00	46.18
1000.00	46.92
1060.00	47.13
1120.00	46.86
1180.00	46.04
1250.00	45.75
1320.00	45.56
1400.00	45.15
1500.00	44.38
1600.00	44.23
1700.00	44.26
1800.00	44.62
1900.00	45.88
2000.00	47.99
2120.00	51.19
2240.00	54.16
2360.00	54.21
2500.00	51.23
2650.00	48.94
2800.00	47.64
3000.00	46.43
3150.00	46.12
3350.00	47.17
3550.00	49.54
3750.00	49.91
4000.00	45.38
4250.00	43.80
4500.00	45.44
4750.00	47.46
5000.00	42.88
5300.00	39.12
5600.00	39.22
6000.00	44.47
6300.00	36.58
6700.00	30.03
7100.00	22.44
7500.00	-32.75
8000.00	-31.76
8500.00	-49.58
9000.00	-49.46
9500.00	-38.76
10000.00	-35.63
