100.00	-68.51
106.00	-51.90
112.00	-68.36
118.00	-58.26
125.00	-56.71
132.00	-60.69
140.00	-52.57
150.00	-56.80
160.00	-65.15
170.00	-59.35
180.00	-51.23
190.00	-74.77
200.00	-65.57
212.00	-50.11
224.00	-60.80
236.00	-48.21
250.00	-52.42
265.00	-55.59
280.00	-50.53
300.00	-49.26
315.00	-58.10
335.00	-47.04
355.00	-45.61
375.00	-45.01
400.00	-40.87
425.00	-39.98
450.00	-34.42
475.00	-33.57
500.00	-34.40
530.00	-34.16
560.00	-34.70
600.00	-33.96
630.00	-35.72
670.00	-36.88
710.00	-36.93
750.00	-37.69
800.00	-36.65
850.00	-37.25
900.00	-37.85
950.00	-36.75
1000.00	-36.63
1060.00	-34.95
1120.00	-36.68
1180.00	-38.35
1250.00	-40.28
1320.00	-40.00
1400.00	-40.14
1500.00	-37.46
1600.00	-37.17
1700.00	-35.86
1800.00	-33.67
1900.00	-31.42
2000.00	-28.92
2120.00	-24.81
2240.00	-21.64
2360.00	-20.54
2500.00	-20.87
2650.00	-21.02
2800.00	-20.17
3000.00	-19.12
3150.00	-17.86
3350.00	-15.75
3550.00	-12.89
3750.00	-12.21
4000.00	-16.70
4250.00	-18.63
4500.00	-17.54
4750.00	-14.70
5000.00	-18.86
5300.00	-21.75
5600.00	-19.32
6000.00	-12.45
6300.00	-18.49
6700.00	-28.14
7100.00	-32.18
7500.00	-76.02
8000.00	-86.98
8500.00	-85.61
9000.00	-90.47
9500.00	-91.89
10000.00	-85.27
