100.00	-58.69
106.00	-62.11
112.00	-63.66
118.00	-62.18
125.00	-62.66
132.00	-59.14
140.00	-55.97
150.00	-65.29
160.00	-61.89
170.00	-53.55
180.00	-68.47
190.00	-55.04
200.00	-62.87
212.00	-67.29
224.00	-66.13
236.00	-54.77
250.00	-61.75
265.00	-64.45
280.00	-47.77
300.00	-65.37
315.00	-51.69
335.00	-49.43
355.00	-47.61
375.00	-42.32
400.00	-39.34
425.00	-39.28
450.00	-37.16
475.00	-37.34
500.00	-35.98
530.00	-37.58
560.00	-37.24
600.00	-40.41
630.00	-39.51
670.00	-37.91
710.00	-36.67
750.00	-34.03
800.00	-32.67
850.00	-31.21
900.00	-29.23
950.00	-27.48
1000.00	-26.21
1060.00	-25.67
1120.00	-26.36
1180.00	-26.86
1250.00	-27.29
1320.00	-28.05
1400.00	-29.51
1500.00	-31.13
1600.00	-32.10
1700.00	-32.24
1800.00	-30.82
1900.00	-27.85
2000.00	-25.23
2120.00	-23.86
2240.00	-24.01
2360.00	-20.94
2500.00	-18.35
2650.00	-17.02
2800.00	-16.19
3000.00	-15.57
3150.00	-14.62
3350.00	-12.87
3550.00	-10.68
3750.00	-12.63
4000.00	-17.03
4250.00	-17.27
4500.00	-24.20
4750.00	-21.42
5000.00	-25.97
5300.00	-22.57
5600.00	-19.28
6000.00	-13.81
6300.00	-20.46
6700.00	-32.46
7100.00	-43.09
7500.00	-73.07
8000.00	-73.22
8500.00	-78.17
9000.00	-79.15
9500.00	-72.92
10000.00	-82.67
