100.00	-61.43
106.00	-54.81
112.00	-50.21
118.00	-48.21
125.00	-61.35
132.00	-58.72
140.00	-64.22
150.00	-59.62
160.00	-64.91
170.00	-64.02
180.00	-66.94
190.00	-51.26
200.00	-63.34
212.00	-60.10
224.00	-54.52
236.00	-59.91
250.00	-54.99
265.00	-52.13
280.00	-56.16
300.00	-48.31
315.00	-67.52
335.00	-56.53
355.00	-54.39
375.00	-53.78
400.00	-59.43
425.00	-48.88
450.00	-39.95
475.00	-34.21
500.00	-32.53
530.00	-30.67
560.00	-29.84
600.00	-29.90
630.00	-30.69
670.00	-31.53
710.00	-32.01
750.00	-33.27
800.00	-31.76
850.00	-29.50
900.00	-27.85
950.00	-26.12
1000.00	-24.89
1060.00	-24.01
1120.00	-24.72
1180.00	-25.59
1250.00	-26.25
1320.00	-26.28
1400.00	-26.30
1500.00	-25.53
1600.00	-26.28
1700.00	-25.61
1800.00	-25.51
1900.00	-25.23
2000.00	-24.67
2120.00	-24.96
2240.00	-28.78
2360.00	-25.64
2500.00	-20.74
2650.00	-18.66
2800.00	-17.10
3000.00	-15.58
3150.00	-14.37
3350.00	-12.36
3550.00	-9.85
3750.00	-10.78
4000.00	-16.70
4250.00	-21.35
4500.00	-25.96
4750.00	-22.40
5000.00	-21.92
5300.00	-22.84
5600.00	-23.11
6000.00	-18.04
6300.00	-23.46
6700.00	-32.57
7100.00	-46.28
7500.00	-80.41
8000.00	-86.28
8500.00	-85.95
9000.00	-106.82
9500.00	-87.89
10000.00	-84.50
