100.00	-62.48
106.00	-73.40
112.00	-63.47
118.00	-58.56
125.00	-55.15
132.00	-56.65
140.00	-68.03
150.00	-66.02
160.00	-64.60
170.00	-58.75
180.00	-69.48
190.00	-66.27
200.00	-70.10
212.00	-69.13
224.00	-55.83
236.00	-61.88
250.00	-62.48
265.00	-58.75
280.00	-55.27
300.00	-51.05
315.00	-49.62
335.00	-48.05
355.00	-49.84
375.00	-44.43
400.00	-42.28
425.00	-40.35
450.00	-37.46
475.00	-36.41
500.00	-37.05
530.00	-35.76
560.00	-37.62
600.00	-35.93
630.00	-38.01
670.00	-37.61
710.00	-35.92
750.00	-33.20
800.00	-32.91
850.00	-32.17
900.00	-30.82
950.00	-28.42
1000.00	-26.92
1060.00	-26.93
1120.00	-28.14
1180.00	-29.42
1250.00	-30.27
1320.00	-30.98
1400.00	-30.92
1500.00	-28.91
1600.00	-27.33
1700.00	-26.09
1800.00	-25.88
1900.00	-25.52
2000.00	-24.41
2120.00	-23.10
2240.00	-22.12
2360.00	-19.25
2500.00	-17.53
2650.00	-16.92
2800.00	-15.92
3000.00	-14.59
3150.00	-13.58
3350.00	-11.20
3550.00	-9.67
3750.00	-11.74
4000.00	-17.37
4250.00	-15.20
4500.00	-19.32
4750.00	-28.57
5000.00	-25.79
5300.00	-23.40
5600.00	-19.45
6000.00	-13.29
6300.00	-21.24
6700.00	-33.12
7100.00	-45.17
7500.00	-71.52
8000.00	-78.52
8500.00	-81.32
9000.00	-80.25
9500.00	-73.61
10000.00	-67.68
