100.00	-58.13
106.00	-60.04
112.00	-61.99
118.00	-67.73
125.00	-56.97
132.00	-57.18
140.00	-55.94
150.00	-53.38
160.00	-73.29
170.00	-68.66
180.00	-61.21
190.00	-54.28
200.00	-53.60
212.00	-58.96
224.00	-64.92
236.00	-53.57
250.00	-50.55
265.00	-51.20
280.00	-47.95
300.00	-49.50
315.00	-46.95
335.00	-53.73
355.00	-47.95
375.00	-47.80
400.00	-44.38
425.00	-41.62
450.00	-43.27
475.00	-45.28
500.00	-45.40
530.00	-42.59
560.00	-42.90
600.00	-44.31
630.00	-47.63
670.00	-43.65
710.00	-41.49
750.00	-40.45
800.00	-40.33
850.00	-39.80
900.00	-39.47
950.00	-41.00
1000.00	-44.44
1060.00	-46.04
1120.00	-47.12
1180.00	-55.93
1250.00	-49.00
1320.00	-47.73
1400.00	-57.51
1500.00	-54.04
1600.00	-50.75
1700.00	-46.07
1800.00	-43.30
1900.00	-42.64
2000.00	-37.72
2120.00	-31.63
2240.00	-26.52
2360.00	-24.77
2500.00	-24.52
2650.00	-23.99
2800.00	-23.16
3000.00	-20.68
3150.00	-17.85
3350.00	-12.54
3550.00	-7.59
3750.00	-8.22
4000.00	-13.43
4250.00	-13.37
4500.00	-13.11
4750.00	-11.02
5000.00	-15.33
5300.00	-20.71
5600.00	-21.19
6000.00	-16.17
6300.00	-23.94
6700.00	-28.04
7100.00	-28.74
7500.00	-74.66
8000.00	-75.60
8500.00	-75.62
9000.00	-72.00
9500.00	-72.66
10000.00	-78.20
