100.00	-54.74
106.00	-61.16
112.00	-60.58
118.00	-63.21
125.00	-55.86
132.00	-55.54
140.00	-59.12
150.00	-52.06
160.00	-56.53
170.00	-64.66
180.00	-50.72
190.00	-50.22
200.00	-63.98
212.00	-54.42
224.00	-52.77
236.00	-58.55
250.00	-50.86
265.00	-55.92
280.00	-52.25
300.00	-53.26
315.00	-45.61
335.00	-47.58
355.00	-43.99
375.00	-44.83
400.00	-41.60
425.00	-44.20
450.00	-43.80
475.00	-43.21
500.00	-41.39
530.00	-42.98
560.00	-45.84
600.00	-45.67
630.00	-43.47
670.00	-46.89
710.00	-43.04
750.00	-45.31
800.00	-44.66
850.00	-42.01
900.00	-46.16
950.00	-49.05
1000.00	-48.19
1060.00	-44.19
1120.00	-44.96
1180.00	-45.02
1250.00	-44.91
1320.00	-41.42
1400.00	-41.70
1500.00	-45.29
1600.00	-47.42
1700.00	-42.57
1800.00	-36.64
1900.00	-32.45
2000.00	-29.43
2120.00	-26.13
2240.00	-22.81
2360.00	-22.56
2500.00	-24.53
2650.00	-25.17
2800.00	-23.95
3000.00	-21.69
3150.00	-19.50
3350.00	-15.20
3550.00	-10.62
3750.00	-8.08
4000.00	-15.08
4250.00	-16.37
4500.00	-15.27
4750.00	-11.89
5000.00	-16.85
5300.00	-22.40
5600.00	-24.10
6000.00	-16.72
6300.00	-24.30
6700.00	-28.57
7100.00	-29.29
7500.00	-79.29
8000.00	-96.35
8500.00	-106.08
9000.00	-103.84
9500.00	-84.23
10000.00	-92.78
