100.00	-59.45
106.00	-55.88
112.00	-52.32
118.00	-58.93
125.00	-48.31
132.00	-51.56
140.00	-55.66
150.00	-57.67
160.00	-49.30
170.00	-52.06
180.00	-54.78
190.00	-64.47
200.00	-55.06
212.00	-59.00
224.00	-52.68
236.00	-55.15
250.00	-57.26
265.00	-52.78
280.00	-54.49
300.00	-52.87
315.00	-55.91
335.00	-59.50
355.00	-51.39
375.00	-49.69
400.00	-47.00
425.00	-42.08
450.00	-41.07
475.00	-40.87
500.00	-40.15
530.00	-36.57
560.00	-33.46
600.00	-31.43
630.00	-30.49
670.00	-30.80
710.00	-32.95
750.00	-33.34
800.00	-34.00
850.00	-33.18
900.00	-31.75
950.00	-31.40
1000.00	-30.52
1060.00	-30.68
1120.00	-31.82
1180.00	-33.21
1250.00	-33.98
1320.00	-36.02
1400.00	-36.07
1500.00	-34.90
1600.00	-33.51
1700.00	-31.04
1800.00	-29.75
1900.00	-27.69
2000.00	-25.70
2120.00	-22.56
2240.00	-19.87
2360.00	-19.87
2500.00	-21.60
2650.00	-22.27
2800.00	-20.94
3000.00	-18.88
3150.00	-17.23
3350.00	-14.54
3550.00	-10.79
3750.00	-10.95
4000.00	-15.47
4250.00	-17.40
4500.00	-16.15
4750.00	-13.42
5000.00	-16.64
5300.00	-18.57
5600.00	-16.35
6000.00	-10.43
6300.00	-17.38
6700.00	-26.52
7100.00	-31.20
7500.00	-79.11
8000.00	-100.29
8500.00	-85.10
9000.00	-88.84
9500.00	-86.30
10000.00	-94.68
