100.00	-62.06
106.00	-63.89
112.00	-60.12
118.00	-53.34
125.00	-55.38
132.00	-59.38
140.00	-55.10
150.00	-55.12
160.00	-51.55
170.00	-61.29
180.00	-60.04
190.00	-66.67
200.00	-75.67
212.00	-59.34
224.00	-52.77
236.00	-60.53
250.00	-49.97
265.00	-67.60
280.00	-53.01
300.00	-56.76
315.00	-46.93
335.00	-49.02
355.00	-47.96
375.00	-44.67
400.00	-40.54
425.00	-37.71
450.00	-33.13
475.00	-31.15
500.00	-31.08
530.00	-32.96
560.00	-32.12
600.00	-33.53
630.00	-34.67
670.00	-37.57
710.00	-36.44
750.00	-37.96
800.00	-36.57
850.00	-39.37
900.00	-42.35
950.00	-37.95
1000.00	-34.98
1060.00	-34.71
1120.00	-37.79
1180.00	-38.44
1250.00	-40.33
1320.00	-39.25
1400.00	-36.89
1500.00	-36.90
1600.00	-36.62
1700.00	-33.83
1800.00	-32.82
1900.00	-30.82
2000.00	-28.45
2120.00	-24.01
2240.00	-20.50
2360.00	-19.55
2500.00	-20.56
2650.00	-20.62
2800.00	-19.86
3000.00	-18.97
3150.00	-17.76
3350.00	-15.35
3550.00	-11.89
3750.00	-11.21
4000.00	-15.30
4250.00	-16.93
4500.00	-16.22
4750.00	-14.61
5000.00	-18.65
5300.00	-20.98
5600.00	-19.25
6000.00	-12.27
6300.00	-17.80
6700.00	-27.45
7100.00	-32.14
7500.00	-74.55
8000.00	-82.93
8500.00	-82.91
9000.00	-100.73
9500.00	-92.25
10000.00	-94.92
