100.00	-56.91
106.00	-54.95
112.00	-70.47
118.00	-69.82
125.00	-52.33
132.00	-56.19
140.00	-63.96
150.00	-66.25
160.00	-72.11
170.00	-58.81
180.00	-51.48
190.00	-54.60
200.00	-68.19
212.00	-54.99
224.00	-59.58
236.00	-54.09
250.00	-51.08
265.00	-53.22
280.00	-50.81
300.00	-53.22
315.00	-45.49
335.00	-44.82
355.00	-43.30
375.00	-39.54
400.00	-36.84
425.00	-36.19
450.00	-33.01
475.00	-32.72
500.00	-33.14
530.00	-33.75
560.00	-34.20
600.00	-36.28
630.00	-34.64
670.00	-34.76
710.00	-32.77
750.00	-32.91
800.00	-31.33
850.00	-31.07
900.00	-29.84
950.00	-29.46
1000.00	-28.76
1060.00	-28.96
1120.00	-29.63
1180.00	-31.13
1250.00	-32.77
1320.00	-32.22
1400.00	-32.13
1500.00	-33.42
1600.00	-32.98
1700.00	-32.29
1800.00	-31.30
1900.00	-30.28
2000.00	-27.53
2120.00	-24.00
2240.00	-20.68
2360.00	-20.06
2500.00	-20.98
2650.00	-22.40
2800.00	-23.21
3000.00	-22.60
3150.00	-21.60
3350.00	-18.49
3550.00	-13.97
3750.00	-13.49
4000.00	-18.22
4250.00	-19.96
4500.00	-18.72
4750.00	-16.68
5000.00	-20.91
5300.00	-22.50
5600.00	-19.68
6000.00	-13.55
6300.00	-21.10
6700.00	-28.11
7100.00	-30.80
7500.00	-79.84
8000.00	-95.60
8500.00	-85.19
9000.00	-86.37
9500.00	-88.76
10000.00	-87.89
