100.00	-58.69
106.00	-57.99
112.00	-67.12
118.00	-69.44
125.00	-60.35
132.00	-61.22
140.00	-58.67
150.00	-56.03
160.00	-60.79
170.00	-55.47
180.00	-51.77
190.00	-59.56
200.00	-56.89
212.00	-51.29
224.00	-61.91
236.00	-51.27
250.00	-48.44
265.00	-57.68
280.00	-50.00
300.00	-50.61
315.00	-39.41
335.00	-42.19
355.00	-41.28
375.00	-38.81
400.00	-46.51
425.00	-41.41
450.00	-44.57
475.00	-39.87
500.00	-40.65
530.00	-39.46
560.00	-38.65
600.00	-40.60
630.00	-42.46
670.00	-45.88
710.00	-45.73
750.00	-42.91
800.00	-37.89
850.00	-38.59
900.00	-37.94
950.00	-36.86
1000.00	-33.20
1060.00	-31.39
1120.00	-31.86
1180.00	-32.08
1250.00	-32.88
1320.00	-34.00
1400.00	-35.33
1500.00	-34.91
1600.00	-34.57
1700.00	-33.88
1800.00	-32.57
1900.00	-30.44
2000.00	-27.97
2120.00	-24.90
2240.00	-20.87
2360.00	-20.84
2500.00	-23.02
2650.00	-25.29
2800.00	-24.67
3000.00	-21.31
3150.00	-17.95
3350.00	-15.57
3550.00	-12.25
3750.00	-13.56
4000.00	-16.86
4250.00	-14.22
4500.00	-14.42
4750.00	-13.95
5000.00	-18.81
5300.00	-21.94
5600.00	-22.14
6000.00	-16.72
6300.00	-24.93
6700.00	-28.80
7100.00	-29.66
7500.00	-76.69
8000.00	-87.23
8500.00	-97.66
9000.00	-88.89
9500.00	-91.39
10000.00	-98.73
