100.00	-15.99
106.00	-15.29
112.00	-14.56
118.00	-14.30
125.00	-14.13
132.00	-13.20
140.00	-13.37
150.00	-12.63
160.00	-12.26
170.00	-12.15
180.00	-11.83
190.00	-11.25
200.00	-10.34
212.00	-9.16
224.00	-9.17
236.00	-8.44
250.00	-7.93
265.00	-7.38
280.00	-7.14
300.00	-6.49
315.00	-6.35
335.00	-5.64
355.00	-5.14
375.00	-4.92
400.00	-4.34
425.00	-4.42
450.00	-4.18
475.00	-3.82
500.00	-3.82
530.00	-3.73
560.00	-3.65
600.00	-3.55
630.00	-3.71
670.00	-3.14
710.00	-2.89
750.00	-3.17
800.00	-1.71
850.00	-0.62
900.00	0.49
950.00	2.24
1000.00	2.33
1060.00	1.78
1120.00	2.03
1180.00	0.39
1250.00	1.20
1320.00	0.54
1400.00	1.02
1500.00	1.06
1600.00	1.89
1700.00	1.61
1800.00	2.81
1900.00	4.82
2000.00	7.36
2120.00	11.37
2240.00	15.09
2360.00	15.71
2500.00	13.57
2650.00	11.72
2800.00	10.32
3000.00	9.91
3150.00	10.33
3350.00	11.97
3550.00	15.32
3750.00	16.35
4000.00	12.43
4250.00	10.82
4500.00	12.76
4750.00	14.97
5000.00	10.61
5300.00	6.66
5600.00	6.84
6000.00	11.87
6300.00	3.96
6700.00	-3.37
7100.00	-10.04
7500.00	-36.16
8000.00	-38.42
8500.00	-33.22
9000.00	-37.61
9500.00	-33.29
10000.00	-44.60
