100.00	28.85
106.00	28.92
112.00	29.58
118.00	30.00
125.00	30.43
132.00	30.95
140.00	31.22
150.00	31.57
160.00	32.02
170.00	32.74
180.00	32.92
190.00	33.30
200.00	33.67
212.00	34.03
224.00	34.31
236.00	34.64
250.00	34.88
265.00	35.21
280.00	35.63
300.00	36.11
315.00	36.50
335.00	36.93
355.00	37.29
375.00	37.56
400.00	37.84
425.00	38.15
450.00	38.46
475.00	38.72
500.00	38.92
530.00	39.00
560.00	39.10
600.00	39.39
630.00	39.61
670.00	39.98
710.00	40.49
750.00	40.94
800.00	41.87
850.00	43.36
900.00	45.05
950.00	46.29
1000.00	47.31
1060.00	47.75
1120.00	47.43
1180.00	46.82
1250.00	46.36
1320.00	46.26
1400.00	45.73
1500.00	45.10
1600.00	44.75
1700.00	44.56
1800.00	45.05
1900.00	46.65
2000.00	48.21
2120.00	51.28
2240.00	54.37
2360.00	54.65
2500.00	51.91
2650.00	49.27
2800.00	47.74
3000.00	46.67
3150.00	46.57
3350.00	47.30
3550.00	49.80
3750.00	49.63
4000.00	44.94
4250.00	43.50
4500.00	45.16
4750.00	47.77
5000.00	43.00
5300.00	38.83
5600.00	39.39
6000.00	45.25
6300.00	37.36
6700.00	29.84
7100.00	21.83
7500.00	-40.75
8000.00	-35.75
8500.00	-49.04
9000.00	-39.24
9500.00	-35.68
10000.00	-37.25
